run_id,checkpoint,benchmark,task,category,prompt_id,prompt_hash,expected_behavior,observed_behavior,exact_match,function_name_correct,argument_accuracy,tool_hallucination,strict_parse_success,schema_valid,nontrivial_error,primary_error,generated_sha256,generation_input_tokens,generation_output_tokens
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:15,44e320e3d0d6ef4b62511a2f9760d86d70505f05e5ba255da6dce17e363d614d,tool_call,tool_call,True,True,True,False,True,True,False,,84ea94699abe89e9d86fdac0d9839d222e9396b4e2f57ec6cdaf788f31990a5c,391,39
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:16,32a247943d325da6cf58595b7c66c4130fce03c64664dc744a1ac9b62ed54484,tool_call,tool_call,True,True,True,False,True,True,False,,26c50d306b398b53b5f0dbbf698d622590fe5944920c5ea91600202f9918ac05,637,39
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:17,ce2aabc16279b38cfeaaad255ce80c2d77c05ad58dc48b670f485ce6d6bdc18f,tool_call,tool_call,True,True,True,False,True,True,False,,9619ee03a898b7a69b525d2d3bed0b889da006a58597f60c830023ca8e74f250,788,39
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:18,bd9bd68ebe9ca06325927534dadf676824239ca5a8b4a7b9f499073df7411f05,tool_call,tool_call,True,True,True,False,True,True,False,,68dac06d564ba5ad88faf170f715b8d0b456f0d77f1a37e1ac171913ada26ffb,584,39
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:19,ffcb20f66081396bfe48ab8cc0e6e8e8ceaaa5cca07029033084278c7db6c7ec,tool_call,tool_call,True,True,True,False,True,True,False,,ce7d33548a79c5a54dd178354d70625e2deba0d861d9097ff468af84750cd74a,654,39
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:20,fd484dea739d9ecfb47c3ddfc72a73def8eed7a8166697f7df4769002fb5061d,tool_call,tool_call,False,True,False,False,True,True,True,wrong_argument_value,22659d9c67ecedb68541f29c6a24ebc353298d623d43bf1ab4b6f58086b982c9,720,39
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:21,2f6b586af7ee500426bcd59cf5a2eb203d9fa82836cfd54804c2fa0d295aaa7a,tool_call,tool_call,True,True,True,False,True,True,False,,24d218e82a6067fc73c09c6ace00ac77a79f0b6276da5485b843a818ebc35077,782,39
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:22,e51b5318539b5a0ddf72db714c125e0cbf929343ee74f00a02d1177c8efd09b3,tool_call,tool_call,True,True,True,False,True,True,False,,92f56b6464654f90303d5ab8e3ed4792a4af17e8b93824c7b2eb33860e5d5891,519,39
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:23,a3d455481dbff8e60e03e8576d813ac71e8ae831b6cf149b488ae21d97380160,tool_call,tool_call,True,True,True,False,True,True,False,,c4eda3415bd38c9c24638627541414a03ba38b44ab2e29b61ecb04806ad9ecda,589,75
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:24,a67d84751957b8066fcb76e3994104e17c91c4e04cf0259fb82ee9f92eff65ea,tool_call,tool_call,True,True,True,False,True,True,False,,fb98d09a43f5dd6c28f95ec549afd756f246cb01375d2198f9a0f0ed2b0d5e10,614,75
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:25,6b9c60e6b239b69247293f921e06fa570ccba78a08752c9a2dd712513a7c790f,tool_call,tool_call,True,True,True,False,True,True,False,,542ad9a1a3eaf783785e41be04615849a4d8edf6444c04c84c4704acc40b7d4b,707,75
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:26,d6d99ea604a96a05db646fc098bd123aa218f5dee748db816247df1338f480fb,tool_call,tool_call,True,True,True,False,True,True,False,,b631bb221b664156d8b80ed517adb92e7dcdcff47011c332050019bf1b5582dc,666,75
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:27,4763cabbf8c1b58a0e5b8937ffb450a3f13274c85637a0bb17091a89fa60b5e6,tool_call,tool_call,True,True,True,False,True,True,False,,f1be68e181e6dc6538f6d35a56614a67b7976818bb3e6ce400e25c1af1569e8d,444,75
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:28,27db6d13f31aa5fe0eabc8040f26d694d34b1d0b0c42f1e89c99512098a011b9,tool_call,tool_call,True,True,True,False,True,True,False,,9e3e0b0696170205df796bcee236261740245b8cd666af776a249024594ec185,412,75
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:29,171a7f57d1233bd54d95c2814c4b504ddf35e854a5117be4bb32821664242f57,tool_call,tool_call,False,True,False,False,True,True,True,wrong_argument_value,74c671f5339d2e55c33ef5cd429bac1a2bae47630d10f7c39edaef7ec627525f,1041,75
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:30,4c820fe758732675a62818a7bdb8cf915a344625e6a148ed725ffd7f4a42d292,tool_call,tool_call,False,True,False,False,True,True,True,wrong_argument_value,eab0d3f9f0972c8abc7189d61da7a492e20b1785cfdeacece95d124947e55acc,1071,75
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:31,75df63757e00e5a090015ee282228a62a4f0d2c9412265ce1a4e56427548e5c3,tool_call,direct_answer,False,False,False,False,False,False,False,format_parse_error,eda9a3003b5f0f4b05d71fb3801620ec176972b39482d76c4b740247e6c0fc73,1031,66
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:32,a740b324976d9ccee07637e9809f1211ed4a679f96956af273fbc591c3ddd0ae,tool_call,tool_call,True,True,True,False,True,True,False,,c3ed5d6efb9781adcf232745d738b7569c9f2b8d298cf62d9376bfc866e9a53a,580,66
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:33,5eee29c86d3c54bc66e9395dc34fd084510ac1007333274b4eaa957984837997,tool_call,tool_call,True,True,True,False,True,True,False,,be2195d5863d5202eeb7bd07bed72f51948b2705eddff3b83e5c65c087110fe5,1183,66
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:34,916daf736732d44367d76e96c8e80f91ba25ade8a1a120b945d56f3bd6fc1355,tool_call,tool_call,True,True,True,False,True,True,False,,b1c0c59b2361fc1856f1d39374efe2e6d9d0e14b11c20bfa490018d14ac4a4db,1091,66
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:35,9f6f7a0c32ba6783594c2011d835df24ebed667f24001a0af0f58f39285b8ce6,tool_call,tool_call,True,True,True,False,True,True,False,,d89a4c57d2d13e83758b53060e4efc7bf76d6e974b90266325ff7cf422d4dd1f,910,66
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:36,611e05d71532c9df9046c3153be064b1fe40223737007979994fede9f8ff1400,tool_call,tool_call,False,True,False,False,True,True,True,wrong_argument_value,d890a43b60e2844a5d6982ab10c1f81ed01db835246ceb5c3dbd59f0821443e5,987,66
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:37,4af387ae0f939c3175144225f5b2e0d21a574d62d0d5072ca27d6eab5b5a8d11,tool_call,tool_call,False,True,False,False,True,True,True,wrong_argument_value,74db6fc83aa354662f5b7fc8d007c225412b08695d848442bacd6545ccb028bc,645,66
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:38,356aa5ca9ef4a2f7ede8df828bafe2eff6e230cb54c77236c0a92943ce253162,tool_call,tool_call,True,True,True,False,True,True,False,,ad1dd88e6f3b8176150ea95b8fc935a2226a7c7160747e7b7469a339ecbb6491,865,66
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:39,fde8b69cba38f1528dcabb62fae6b3d7ec8712e152474e502b20f57d9b2fc99c,tool_call,tool_call,True,True,True,False,True,True,False,,59f9a54c9920001b104ee28aa728de3702a55830f4371e9ce6d0eedba3922a31,680,48
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:40,8e5550a505bb79beb24f29a9fe8fccdb57525cf03695f4e46431734f9d1f8bab,tool_call,tool_call,True,True,True,False,True,True,False,,55ec18ae78603925c1a91d658707d1feb514d55d48ebfae4c809f347f69ab00b,410,48
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:41,18cc763a5922bc019a0cf90d0b7ce63ca89b92488c1433afa3197f004f296094,tool_call,tool_call,True,True,True,False,True,True,False,,8f2e8b835395815787f5238815632cd0672d4ec648e4130d11f0ce74d1e735b8,648,48
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:42,0f589c9018d13547974b1ca41132b3b070080c9f0bd5d53ddc9051bbcf70ded4,tool_call,tool_call,True,True,True,False,True,True,False,,614f3453b4f7ea5d0eababbbee07d087ea0bdfd6c550a7f4590609ce26c72cfb,520,48
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:43,21f495ede97e3d03744b47d3f0c95893db77dc0b3a2cdbb36661ed1f3774ff75,tool_call,tool_call,True,True,True,False,True,True,False,,7ec2de02a2f39892ced07355501fc50cd407cf23979d6ec8dfdaa559be37793c,815,48
r004,sft_best,FunctionChat-Bench,functionchat,dialog,functionchat:dialog:44,1c890618cd137dca1d62d41825352e5710565b22b51a7d5bd83c46b6db52f43e,tool_call,direct_answer,False,False,False,False,False,False,False,format_parse_error,0bddb1691c5b2e7e10b9e03ea4f2132dcc2374e154c5fc125fd35be0310b8288,676,48
r004,sft_best,FunctionChat-Bench,functionchat,call_decision,functionchat:call_decision:0,a91d426cd4a038c525dee699146ccb6fad9bbc475f8768cd9ffa6ba452b6f0bc,tool_call,tool_call,True,True,True,False,True,True,False,,31f1480bfef6f2c6737c4218fb16c68cc894a0a1805829e3dccfd4f65d7eaf66,737,48
r004,sft_best,FunctionChat-Bench,functionchat,call_decision,functionchat:call_decision:1,317c6aac69d8ba72b919f602a5524b5fadf50c18511b69a89ae77bc8c0dc9e18,tool_call,tool_call,False,True,False,False,True,True,True,wrong_argument_value,20061f07c7854ccd66f6ef66340152e78953f4159845c90593f09b9ed7023423,761,48
r004,sft_best,FunctionChat-Bench,functionchat,call_decision,functionchat:call_decision:2,d3cf3a5ac9035f81c2bb54255bc7a4fefa2b351617f055dcc7914dbe7cc84381,tool_call,tool_call,True,True,True,False,True,True,False,,0886429771fe49a96035043201ceaaedc37a6d8aec2b84143064b741ed726e5c,731,26
r004,sft_best,FunctionChat-Bench,functionchat,call_decision,functionchat:call_decision:3,ef7730237c9c1b5486c5c59126835b060295d8328d69c7f89655ca295e637d96,tool_call,tool_call,True,True,True,False,True,True,False,,5f1af53e80c3a9d70b62241e4ea76dba2a223e962852daeef32a84b4adcca73a,774,26
r004,sft_best,FunctionChat-Bench,functionchat,call_decision,functionchat:call_decision:4,fe0611d7ee03b11511eb4ddf1b440f48da53c37fe66f5b71c559274ca8a148b3,tool_call,tool_call,True,True,True,False,True,True,False,,ad203f894fe74a66878cc2225376a791e77f79e2ecd4add1498acce080b7d8ad,853,26
r004,sft_best,FunctionChat-Bench,functionchat,call_decision,functionchat:call_decision:5,35eca55ec08910a367f7c97a2c16fcdc39f943ffab4a458a3d652e128c1fbc14,tool_call,tool_call,True,True,True,False,True,True,False,,20e792ba052f929b809d864c7150ebde9d21e34abab16ab7652cc109fb488872,827,26
r004,sft_best,FunctionChat-Bench,functionchat,call_decision,functionchat:call_decision:6,3b81c720b90b71762f85511e374a1d7e405e0581b59a2a1151226d33d1e8a296,tool_call,tool_call,True,True,True,False,True,True,False,,9a7418ee6583da4ecdc29726542b37569a2d867ef065699d7c08e3b98b90939f,835,26
r004,sft_best,FunctionChat-Bench,functionchat,call_decision,functionchat:call_decision:7,88d39da8086429f5a60b187e9a384f5bb730291a63bb64ac1b8631f2d6722208,tool_call,tool_call,True,True,True,False,True,True,False,,42fbedb43307c9a9e5cf80adf08c80348a4b7f4554494c05ff21528098492a7c,805,26
r004,sft_best,FunctionChat-Bench,functionchat,call_decision,functionchat:call_decision:8,31c307800c3c1a2597070a9f64b93e23f6084892e4d2d93f82e168dfe473755e,tool_call,tool_call,True,True,True,False,True,True,False,,e7422f4b055cf26374a66a5c12454e7911e8f2c1306b5257dd2f346a42faa755,699,26
r004,sft_best,FunctionChat-Bench,functionchat,call_decision,functionchat:call_decision:9,9d9de36118aab7a1592905bd6e6603133b091e7ecce8d336c6b9d3016219385c,tool_call,tool_call,True,True,True,False,True,True,False,,86541ce5a2fb6110f1961fb81f5842e21bf5e98f0524ecaafe9130d8f8c04301,798,26
r004,sft_best,FunctionChat-Bench,functionchat,call_decision,functionchat:call_decision:10,156c3ff8a04de065b65dbc8c398df9b6f5c9c6693365b729d74dfb9050d3b366,tool_call,tool_call,True,True,True,False,True,True,False,,6f3952d72c29a7c6b841e805cb0884f9d11729bd07f831ed0d42b85201b56f1d,829,38
r004,sft_best,FunctionChat-Bench,functionchat,call_decision,functionchat:call_decision:11,6651143cebdaa0b4d2926313bb80c87da4b7e954af7e97e07d7eb8752ee2863f,tool_call,tool_call,True,True,True,False,True,True,False,,c06aabde6308dc5ba10d19c745acc15078feff817ed8a6ed6b45042e2f603acb,747,38
r004,sft_best,FunctionChat-Bench,functionchat,call_decision,functionchat:call_decision:12,bc65f3480aa8e15f7a4857759b653509276e6bd186e2a62825a8f782adc08483,tool_call,tool_call,True,True,True,False,True,True,False,,6e40023bfb7c20e2c8f8e86aa56262129ac71ca96ed6fcb2ea7809ecac33062f,746,38
r004,sft_best,FunctionChat-Bench,functionchat,call_decision,functionchat:call_decision:13,50b08d38af949d4aab33c26a1cb753ace9ccf25df50a1f8ab28d37f734b59dfb,tool_call,tool_call,True,True,True,False,True,True,False,,9b75ed6a859d8028f977b378df4e3ef9c1db9db69b862e1d9284ce7ddf261554,876,38
r004,sft_best,FunctionChat-Bench,functionchat,call_decision,functionchat:call_decision:14,c200697ae7280e8669650658dce03d97f0a23676101299863f79cb6b1aea5990,tool_call,tool_call,True,True,True,False,True,True,False,,2f31cdcf1e869a157f0f8e447affb996c9bfb936522401378a42dbe8a5fe277c,859,38
r004,sft_best,FunctionChat-Bench,functionchat,call_decision,functionchat:call_decision:15,4fe90b7752f59aca919c4a73b9075d3be5e2ef8a6ac9564691327b3fd77392cd,tool_call,tool_call,True,True,True,False,True,True,False,,6be1497a4e69e8561cabbdcb33eb857a0395c671c66f6886d49bf582db013613,939,38
r004,sft_best,FunctionChat-Bench,functionchat,call_decision,functionchat:call_decision:16,8d3b2b5a3d18cb9bf07a48d3118b099599fda7707b6484a1f1676f10f6563446,tool_call,tool_call,True,True,True,False,True,True,False,,90a6bc7115a308faeea36303d22710d12475e422ef761b78d3106a9dea3e802e,699,38
r004,sft_best,FunctionChat-Bench,functionchat,call_decision,functionchat:call_decision:17,dfca8b2641f9482194be2388b123e3fcfd937c7d2f21725ac8608e47815e25cc,tool_call,tool_call,True,True,True,False,True,True,False,,57bcfd3417bf5bf8230dfa241d179e6ca825f20d710dff3f45e2b88c079c5166,692,38
